"seed","total_edges","network","AUPRC","AUROC"
1612,30,1,0.751090867183188,0.796296296296296
1612,30,2,0.671875959167614,0.916666666666667
1612,33,1,0.685868281185618,0.75
1612,33,2,0.664718547099716,0.922222222222222
1612,36,1,0.647180603091453,0.738095238095238
1612,36,2,0.581989773015889,0.922222222222222
1612,39,1,0.639376852478916,0.75
1612,39,2,0.516518078822869,0.902777777777778
1612,42,1,0.496166093341686,0.756172839506173
1612,42,2,0.452729974092512,0.892857142857143
2120,27,1,0.774786521892755,0.944444444444444
2120,27,2,0.764853724875856,0.972222222222222
2120,30,1,0.606568275631463,0.972222222222222
2120,30,2,0.671371178355928,0.851851851851852
2120,33,1,0.53863766539335,0.736111111111111
2120,33,2,0.591341148370645,0.833333333333333
2120,36,1,0.483838156631184,0.75
2120,36,2,0.547777029277983,0.833333333333333
2120,39,1,0.466976222761363,0.722222222222222
2120,39,2,0.527284158504515,0.888888888888889
2120,42,1,0.436358567238287,0.71875
2120,42,2,0.472212429746423,0.840277777777778
2569,27,1,0.793554610706145,0.944444444444444
2569,27,2,0.734900464177304,0.888888888888889
2569,30,1,0.781706084275575,0.87037037037037
2569,30,2,0.698013740093804,0.888888888888889
2569,33,1,0.589006489606157,0.811111111111111
2569,33,2,0.676949123546173,0.87037037037037
2569,36,1,0.512996202723446,0.811111111111111
2569,36,2,0.635783476784241,0.744444444444444
2569,39,1,0.502834168514516,0.797619047619048
2569,39,2,0.596132284743046,0.708333333333333
2569,42,1,0.475664887551011,0.805555555555556
2569,42,2,0.533277357753646,0.685185185185185
3219,27,1,0.592313499107146,0.666666666666667
3219,27,2,0.749371752334555,0.861111111111111
3219,30,1,0.558733744682784,0.768518518518518
3219,30,2,0.681420288947378,0.833333333333333
3219,33,1,0.542151532136912,0.761111111111111
3219,33,2,0.636942068599077,0.805555555555556
3219,36,1,0.533096168217418,0.76984126984127
3219,36,2,0.610430536879499,0.773809523809524
3219,39,1,0.527263481751473,0.790123456790124
3219,39,2,0.586345507256642,0.774305555555556
3219,42,1,0.516974405135093,0.777777777777778
3219,42,2,0.558429511176278,0.774305555555556
3646,27,1,0.843378158345833,0.861111111111111
3646,27,2,0.696744545115743,0.972222222222222
3646,30,1,0.728326301896244,0.861111111111111
3646,30,2,0.687505038716458,0.923611111111111
3646,33,1,0.711362989913235,0.816666666666667
3646,33,2,0.627360765823844,0.883333333333333
3646,36,1,0.622296295990948,0.791666666666667
3646,36,2,0.574649517739119,0.875
3646,39,1,0.620792285295761,0.80952380952381
3646,39,2,0.514238487133654,0.875
3646,42,1,0.587571171429727,0.767676767676768
3646,42,2,0.479086604978052,0.885802469135803
4119,27,1,0.72306633244878,0.722222222222222
4119,27,2,0.616162977888984,0.944444444444444
4119,30,1,0.665583736877356,0.611111111111111
4119,30,2,0.576497636688836,0.851851851851852
4119,33,1,0.587057806974687,0.555555555555556
4119,33,2,0.543188116009977,0.861111111111111
4119,36,1,0.530186194309938,0.555555555555556
4119,36,2,0.503753515883535,0.833333333333333
4119,39,1,0.519719229212419,0.622222222222222
4119,39,2,0.473459478676127,0.791666666666667
4119,42,1,0.426148336500549,0.62037037037037
4119,42,2,0.470929434400352,0.816666666666667
4250,27,1,0.870908174516351,0.833333333333333
4250,27,2,0.676375634987137,0.805555555555556
4250,30,1,0.839420851766053,0.833333333333333
4250,30,2,0.594843679829289,0.712962962962963
4250,33,1,0.69373600688047,0.814814814814815
4250,33,2,0.575693249706495,0.726851851851852
4250,36,1,0.637001105711812,0.8
4250,36,2,0.575693249706495,0.726851851851852
4250,39,1,0.620988446938492,0.841269841269841
4250,39,2,0.538415596091842,0.726851851851852
4250,42,1,0.606977164764453,0.819444444444445
4250,42,2,0.479104993333535,0.694444444444444
4510,27,1,0.646070516474359,0.819444444444444
4510,27,2,0.697688162370825,0.847222222222222
4510,30,1,0.56381521995501,0.805555555555556
4510,30,2,0.564078469616816,0.761111111111111
4510,33,1,0.549125795506813,0.766666666666667
4510,33,2,0.538913578222474,0.761111111111111
4510,36,1,0.514361130628434,0.793650793650794
4510,36,2,0.499364435164707,0.74537037037037
4510,39,1,0.494116924312387,0.793650793650794
4510,39,2,0.465272092854822,0.74537037037037
4510,42,1,0.452826727217121,0.753472222222222
4510,42,2,0.434311314599787,0.74537037037037
5042,27,1,0.77971375650379,0.916666666666667
5042,27,2,0.727551824023323,0.833333333333333
5042,30,1,0.737120635014986,0.872222222222222
5042,30,2,0.630716692542869,0.833333333333333
5042,33,1,0.63900069026428,0.861111111111111
5042,33,2,0.57191143923729,0.833333333333333
5042,36,1,0.631196306595892,0.84375
5042,36,2,0.55176202053768,0.851851851851852
5042,39,1,0.550765664702618,0.84375
5042,39,2,0.541030596881469,0.848765432098765
5042,42,1,0.496599421861192,0.833333333333333
5042,42,2,0.507449747309739,0.847222222222222
5236,27,1,0.785857372593306,0.611111111111111
5236,27,2,0.73470798044273,0.833333333333333
5236,30,1,0.764019640118889,0.680555555555556
5236,30,2,0.71796393379279,0.833333333333333
5236,33,1,0.749304631244435,0.701388888888889
5236,33,2,0.603712354768618,0.759259259259259
5236,36,1,0.709172683726592,0.731481481481482
5236,36,2,0.558416276492724,0.705555555555556
5236,39,1,0.668056712041844,0.714285714285714
5236,39,2,0.537166575269353,0.662698412698413
5236,42,1,0.613288141596965,0.672222222222222
5236,42,2,0.490003431287253,0.66358024691358
6072,27,1,0.717051828811206,0.944444444444444
6072,27,2,0.762335202599706,0.888888888888889
6072,30,1,0.675749935319247,0.888888888888889
6072,30,2,0.73627969336136,0.833333333333333
6072,33,1,0.627733781190383,0.847222222222222
6072,33,2,0.727623311616744,0.833333333333333
6072,36,1,0.606769393010318,0.821428571428571
6072,36,2,0.707951292650369,0.80952380952381
6072,39,1,0.600489828591859,0.827160493827161
6072,39,2,0.68763700338752,0.791666666666667
6072,42,1,0.601718954341776,0.858585858585858
6072,42,2,0.514458351493349,0.771604938271605
6534,27,1,0.745730912391129,0.930555555555556
6534,27,2,0.851047418505532,0.958333333333333
6534,30,1,0.657831231022301,0.87037037037037
6534,30,2,0.829469358038043,0.916666666666667
6534,33,1,0.556992226847468,0.902777777777778
6534,33,2,0.814528142499051,0.902777777777778
6534,36,1,0.483872681660349,0.85
6534,36,2,0.766989994108124,0.842592592592593
6534,39,1,0.432423890425612,0.773809523809524
6534,39,2,0.696433380381443,0.833333333333333
6534,42,1,0.398789383044552,0.732638888888889
6534,42,2,0.654741582980732,0.808080808080808
