"seed","total_edges","network","AUPRC_act","AUPRC_inh"
1612,33,2,0.355506822612086,0.502624617098301
1612,36,2,0.319584736251403,0.392612634279301
1612,39,2,0.2653367003367,0.384430816097483
1612,42,2,0.237962962962963,0.353282828282828
2120,27,1,0.599518999519,0.802721088435374
2120,30,1,0.518291941976153,0.781112444977991
2120,33,1,0.506373256373256,0.751365019692087
2120,36,1,0.438924891375872,0.577666975881262
2120,39,1,0.425471133804467,0.482539682539683
2120,42,1,0.393193007447393,0.392410020535021
2120,27,2,0.786724386724387,0.761309523809524
2120,30,2,0.775846171802054,0.534284488206057
2120,33,2,0.541430174763508,0.525460958794292
2120,36,2,0.540239698573032,0.479874138207471
2120,39,2,0.502201502201502,0.47392175725509
2120,42,2,0.472635697635697,0.407731003564337
2569,27,1,0.688756613756614,0.775963718820862
2569,30,1,0.673324514991182,0.608974953617811
2569,33,1,0.619161856661857,0.541312958136266
2569,36,1,0.609960108329674,0.521385162456591
2569,39,1,0.59212962962963,0.507896787477533
2569,42,1,0.493298059964727,0.471950569271998
2569,27,2,0.587640056022409,0.565178571428571
2569,30,2,0.533066378066378,0.561011904761905
2569,33,2,0.462432567432567,0.475945071010861
2569,36,2,0.42024597383293,0.47093253968254
2569,39,2,0.385585541909071,0.403140782828283
2569,42,2,0.374536558213029,0.361648767898768
3219,27,1,0.547297651843106,0.854166666666667
3219,30,1,0.433849483849484,0.827886710239651
3219,33,1,0.425567910350519,0.685772195640617
3219,36,1,0.360106257378985,0.679924242424243
3219,39,1,0.313827584081595,0.675093324549846
3219,42,1,0.282862863913846,0.671035353535354
3219,27,2,0.895091885238944,0.691361416361416
3219,30,2,0.860250436697805,0.48843537414966
3219,33,2,0.805264735264735,0.459863945578231
3219,36,2,0.799264735264735,0.349464028035457
3219,39,2,0.643246151996152,0.343252847911233
3219,42,2,0.552122884299609,0.338035456606885
3646,27,1,0.783986928104575,0.556708099906629
3646,30,1,0.738446969696969,0.549355158730159
3646,33,1,0.714867424242424,0.509201388888889
3646,36,1,0.690469132316958,0.431538208168643
3646,39,1,0.677283653846154,0.427462121212121
3646,42,1,0.653081232492997,0.398579545454545
3646,27,2,0.67749433106576,0.595002546473135
3646,30,2,0.631802721088435,0.533815599605073
3646,33,2,0.631802721088435,0.484369670733307
3646,36,2,0.518413729128015,0.474017703859601
3646,39,2,0.490945165945166,0.431355765446675
3646,42,2,0.476628926628927,0.405549674985412
4119,27,1,0.416071428571429,0.862637362637363
4119,30,1,0.384698879551821,0.566666666666667
4119,33,1,0.335119047619048,0.425736961451247
4119,36,1,0.286055900621118,0.349404761904762
4119,39,1,0.250555555555556,0.339052795031056
4119,42,1,0.233412698412698,0.276709401709402
4119,27,2,0.769068233353948,0.619166666666667
4119,30,2,0.760193774479489,0.481466165413534
4119,33,2,0.760193774479489,0.395198412698413
4119,36,2,0.715724751439037,0.350359025032938
4119,39,2,0.670764156478442,0.319677544677545
4119,42,2,0.641810966810967,0.29005661005661
4250,27,1,0.741826923076923,0.719986263736264
4250,30,1,0.666666666666667,0.702678571428571
4250,33,1,0.524945887445887,0.683928571428571
