"seed","total_edges","network","AUPRC","AUROC"
6072,33,2,0.521083361570557,0.722222222222222
6072,36,2,0.516384385932884,0.733333333333333
6072,39,2,0.507413430783781,0.75
6072,42,2,0.493870826415522,0.777777777777778
6534,27,1,0.657969925974388,0.666666666666667
6534,30,1,0.626905320238581,0.833333333333333
6534,33,1,0.583184941758338,0.685185185185185
6534,36,1,0.561745564897546,0.644444444444444
6534,39,1,0.493860043318136,0.626984126984127
6534,42,1,0.464793229782358,0.631944444444444
6534,27,2,0.653617919382715,0.722222222222222
6534,30,2,0.61847574123918,0.805555555555556
6534,33,2,0.606937055753126,0.805555555555556
6534,36,2,0.527647138431138,0.805555555555555
6534,39,2,0.512997164982507,0.851851851851852
6534,42,2,0.480317669803155,0.822916666666667
